,id,name,address,coor,city,phone,website,email,description,charity_number,company_number,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
150,8ce63427-80a8-4e32-9e3b-e75a1635c4e1,Richmond Fellowship,,"(None, None)",,01514826140,https://www.richmondfellowship.org.uk/,,We support people in crisis via our Walk-In services through to Crisis and Supported Housing.,200453,662712,11:00 – 22:00,11:00 – 22:00,11:00 – 22:00,11:00 – 22:00,11:00 – 22:00,11:00 – 14:00,Closed
151,10ea9da2-0abf-4c3b-91ae-825ed9122113,The Laura Hyde Foundation,,"(None, None)",,,https://laurahydefoundation.org/,thelaurahydefoundation@gmail.com,LHF's objective is to ensure that all medical and emergency services personnel have access to the best mental health support network available. Our carers need caring for too.   Talking therapies are one of the most effective ways of dealing with your Mental Health. The Laura Hyde Foundation can offer guidance and support to anybody who requires it. We can't always deal with life on our own..... Share the load.  Updated from website: https://laurahydefoundation.org/,1190944,,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours
152,16f59c98-58cd-431d-bfbc-9b1b31ffdc31,SupportLine,,"(None, None)",,01708765222,https://www.supportline.org.uk/,info@supportline.org.uk,"SupportLine provides a confidential telephone helpline offering emotional support to any individual on any issue. The Helpline is primarily a preventative service and aims to support people before they reach the point of crisis.  SupportLine is open to any individual of any age. Calls are received from children, young adults and adults.  SupportLine is able to take calls on a wide range of issues including relationships, child abuse, anger, bullying, eating disorders, exam stress, self harm, domestic violence, rape and sexual assault, disability, mental health, depression, anxiety, panic attacks, addictions, debt, phobias, conflict, sexuality, health concerns, homelessness, racial harassment, loneliness.  We also offer an email support service which is open every day and the charity aims to respond within forty eight hours to emails.",1097419,,Closed,18:00 – 20:00,18:00 – 20:00,18:00 – 20:00,Closed,Closed,Closed
153,1eb14e3a-f83d-4907-ab4a-1678ec1f5976,SANEline,,"(None, None)",,03003047000,https://www.sane.org.uk/,support@sane.org.uk,"SANEline is a national out-of-hours mental health helpline offering specialist emotional support, guidance and information to anyone affected by mental illness, including family, friends and carers. We are normally open every day of the year from 4pm to 10pm on 0300 304 7000.  Our helpline is here to support you – particularly if you feel you have reached a moment of crisis. We know that moment of crisis is different for everybody – some people can reach that point daily, and for some people it is a rare occurrence.  SANEline is open between 4pm to 10pm, 365 days a year.  Information updated from website: https://www.sane.org.uk/how-we-help/emotional-support/saneline-services",296572,,16:00 – 22:00,16:00 – 22:00,16:00 – 22:00,16:00 – 22:00,16:00 – 22:00,16:00 – 22:00,16:00 – 22:00
154,865b7651-1803-4d6f-bc61-81aec505ed42,SAPChat,,"(None, None)",,03003650727,https://www.suicideapuk.co.uk/,danielle@suicideapuk.co.uk,"We help anyone struggling with suicidal idealization. All of our volunteers are suicide prevention trained.  Open 7 days a week on our SAPChat service via Facebook Messenger, website and Instagram.  We have closed our phone line temporarily till after the new years but we are still running our recovery plan, which is where people are enrolled to, to receive weekly phone calls of support as well as access to the message line.",,CIC,09:00 – 23:00,09:00 – 23:00,08:00 – 23:00,08:00 – 20:00,14:00 – 23:00,08:00 – 23:00,08:00 – 23:00
155,87b147bc-476a-401b-9344-4aeafd744f19,Qwell,,"(None, None)",,,https://www.qwell.io/,contact@kooth.com,"Online emotional wellbeing and mental health support. Relate and connect with others by sharing similar experiences, and gain valuable self- care tips and tools from our engaged community and professional team.  We are available to use 24/7 and 365 days a year. Here's what you can access anytime. Discussion boards live forums  helpful articles  Self help tools (Journals and Goal Tracking) Our professional support live chat availability times are as follows: Monday to Friday: 12pm - 10pm Saturday and Sunday 6pm - 10pm Hours may vary during the Christmas period, new year period and bank holidays.  Our team of professionals aim to provide early response to emotional wellbeing as well as emerging mental health needs via our online platform and counselling sessions. BACP and UKCP Accredited.",,12526594,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours
156,88964de0-cb7f-4aa2-9d8a-67232c7bbf7b,Tough Enough To Care,,"(None, None)",,,https://toughenoughtocare.help/,info@toughenoughtocare.org,"We want men of all ages to feel comfortable talking and opening up about their emotions to those close to them, instead of bottling them up until they reach breaking point. We also want men to be able to spot when others may be struggling.   There is no shame in being Tough Enough To Care.  Updated from website: https://toughenoughtocare.help/",1187404,,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours
157,8ab0809e-b309-4a96-ad30-a5aec2aecb96,Self Injury Support,,"(None, None)",,01179279600,https://www.selfinjurysupport.org.uk/,info@selfinjurysupport.org.uk,"Helpline and text, email and web chat support for women of all ages affected by self-harm.   That anyone who uses self-injury knows they are not alone; that everyone understands that self-injury is a complex and important issue we should all care about; and that together we tackle both the causes and stigma of self-injury.  ESS: Text and Email Support Service for girls and young women up to 24 affected by self-injury. Text: 0780 047 2908.",1092299,,Closed,19:00 – 21:30,19:00 – 21:30,19:00 – 21:30,Closed,Closed,Closed
158,a93d2850-4f5e-41a5-93f8-2a81ca25cc26,The Lily Jo Project,,"(None, None)",,07852577974,https://www.thelilyjoproject.com/,admin@thelilyjoproject.com,"Online mental health resource.   On our site you will find information and help on common mental health issues including: depression, anxiety, self-harm, eating disorders, childhood trauma, self-esteem, and grief.",11603746,,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours
159,aa1daa53-bbd0-4a7e-a6b8-5c18b27936cd,Harmless,,"(None, None)",,,https://www.harmless.org.uk/,info@harmless.org.uk,Harmless is an organisation who works to address and overcome issues related to self-harm and suicide.  We believe in hope and recovery.   We place people with lived experience at the heart of our service and do our very best to surround the people we help with compassion and practical help and support to bring about measurable and meaningful change. We deliver a range of different services at various locations. You can have a look at which service is being delivered at a location near you before referring into service or requesting support.,,07150904,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
160,c1fa611a-c4b3-46f4-94cb-553d3f6b7f92,Lifeline,,"(None, None)",,08088088000,https://www.lifelinehelpline.info/index.html,,"Lifeline counsellors are available 24 hours a day, seven days a week to listen and help, in confidence.  Lifeline counsellors are experienced in working with trauma, suicide, self-harm, abuse, depression and anxiety. You will receive immediate help on the phone. Should you need further support we can provide a face-to-face counselling appointment in your local area within seven days.  Lifeline also provides support and guidance to families and carers, concerned friends, professionals, teachers, youth workers, clergy and communities. Remember, Lifeline is available 24 hours a day, seven days a week. Just call 0808 808 8000. Deaf and hard of hearing Textphone Users: 180001 0808 808 8000.  The Lifeline helpline is funded by the Department of Health, Social Services and Public Safety for people living in Northern Ireland as part of Protect Life – A shared vision, the suicide prevention strategy for Northern Ireland. Lifeline counsellors are professionally qualified with a Diploma in Counselling and hold British Association of Counselling and Psychotherapy (BACP) membership. Lifeline counsellors receive specialist trauma training, clinical supervision and support to ensure they can help all callers effectively.",,,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours
161,ce59e8e8-0ff9-459d-b8c2-6673dbb38a48,Youth Mental Health Foundation,,"(None, None)",,07588792474,https://www.youthmentalhealthfoundation.org/,parentsupport@youthmentalhealthfoundation.org,The Youth Mental Health Foundation C.I.C. is a not-for-profit organisation that delivers projects to support young people’s mental health.  Our free online course guides parent of young people who self-harm to play a key role supporting their child’s recovery.,,13515864,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
162,dc93fc86-e2fb-4693-aef6-0c95a49e3ef4,Parenting Mental Health,,"(None, None)",,,https://www.facebook.com/groups/parentingmentalhealth,info@parentingmentalhealth.com,"Parenting Mental Health is a UK based charity, website and Facebook online support group that supports parents/carers globally 24/7.   We understand the challenges faced when caring for a child (of any age; child or adult) with poor mental health and we are here to support you with a wealth of lived experience so you feel less alone, heard, valued, supported, and empowered.   We offer; free emotional support to parents/carers, events, courses, listening circles, and connection with others in a similar position. Within this unique safe space you will be met with understanding, compassion and empathy from people who ""get it"".   Website - https://parentingmentalhealth.org/  Parenting Mental Health is a registered charity in England and Wales - Number 1188036.",,,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours
163,e01905a0-c1db-4729-afbf-9a337bd30fe7,Holding Space,,"(None, None)",,01323315005,https://www.holdingspace.org.uk/,contact@holdingspace.org.uk,"We provide mental health support for families (parents, carers, children) who are supporting a family member with mental illness. We provide a safe, confidential, non judgemental space for parents and carers to meet, connect, chat, share and be supported.   We believe that education, supporting and empowering families is crucial to the recovery and mental health of the next generation and we do this by offering support and a range of interventions through our team of professionals.   We offer face to face, online and telephone support.  Information sourced from holdingspace.org.uk",1194399,,09:00 – 18:00,09:00 – 18:00,09:00 – 18:00,09:00 – 18:00,09:00 – 17:00,Closed,Closed
164,305f7449-bada-4717-923d-c9529a0aef72,The Mix,,"(None, None)",,08088084994,https://www.themix.org.uk/,info@themix.org.uk,"The Mix is a support service for young people. We are here to help you take on any challenge you’re facing - from mental health to money, from homelessness to finding a job, from break-ups to drugs.   You can call our helpline which is open 4pm-11pm every day and also Text THEMIX to 85258 (24/7). You can also email us and we have a one-to-one chat message service.  Information updated from website: https://www.themix.org.uk/get-support",1048995,,16:00 – 23:00,16:00 – 23:00,16:00 – 23:00,16:00 – 23:00,16:00 – 23:00,16:00 – 23:00,16:00 – 23:00
165,3bf331d7-caf8-4f10-bfe7-f41247a90be1,Liverpool CAMHS,,"(None, None)",,08081963550,https://www.liverpoolcamhs.com/need-advice/anxiety/,crisiscare@alderhey.nhs.uk,"Here at Sefton & Liverpool CAMHS we work with children and young people to help you make sense of any mental health and emotional wellbeing challenges you might be facing.  At this stage, your information will be shared with clinicians as they assess what type of support you might need, so be as honest as you can. If you tell us that you are at risk of significant harm, we may have to share this information with other agencies as your safety is what is most important to us.  The online referral form has five sections. If you create an account you can save your progress as you go through the form.  Information updated from website: https://www.liverpoolcamhs.com/need-advice/anxiety/",,,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours
166,4b27f65f-a4d9-4962-abb1-7dab85134ee9,Self-Help Stockport,,"(None, None)",,01614802020,https://www.selfhelpservices.org.uk/,stockportpws@selfhelpservices.org.uk,"Self Help provide a range of support, services and opportunities, across the North West of England, for people living with mental health problems such as anxiety, depression, phobias and panic attacks.  Peer support: Meet others with similar experiences. We offer a range of peer support which allow people, with lived experience of a mental health problem, to provide help and support to someone who is experiencing a similar difficulty.  eTherapy: With eTherapy, you can work through a series of exercises on your computer screen and learn self-help techniques to help you manage any problems in your life and feel better about yourself.  talking therapies: Let’s talk about it. We provide a range of Talking Therapies that can help you work out how to deal with negative thoughts and feelings and make positive changes to your life.",1122063,,08:00 – 17:00,08:00 – 17:00,08:00 – 17:00,08:00 – 17:00,08:00 – 17:00,Closed,Closed
167,50dc5ddc-b39f-4a17-9e4e-437e5a3c1745,ManGang UK (It's Not Weak To Speak) CIC,,"(None, None)",,07881109716,https://mangang.org/,andy@mangang.org,"We exist to provide men with a non judgemental space where they can talk about what troubles them.   We meet three times a week on Zoom and Face to Face once a week currently in Southampton.  We operate under guidance from the Hampshire County Council - Mens Activity Network.  We have access to BACP Counsellors who specialise in Mens issues.  Face to Face - Cafe Fresh, 9 Market Pl, Romsey SO51 8NB",,12640887,Closed,Closed,18:30 – 20:30,Closed,Closed,Closed,Closed
168,512402d3-b457-4088-b06e-a89b7ba0d787,stem4,,"(None, None)",,,https://stem4.org.uk/,enquiries@stem4.org.uk,"stem4 is a charity that promotes positive mental health in teenagers and those who support them including their families and carers, education professionals, as well as school nurses and GPs through the provision of mental health education, resilience strategies and early intervention.",1144506,,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
169,65b126b5-8d4c-4b9b-acec-c865e5d8fed2,The DPJ Foundation: Share the Load,,"(None, None)",,07984169652,https://www.thedpjfoundation.co.uk/,kate@thedpjfoundation.co.uk,"The DPJ foundation supports people in Wales who work in agriculture and their families with mental health problems. We provide fully funded counselling and provide mental health awareness training.   We run a 24/7 call line ""Share the Load"" that is staffed by trained volunteers from all over Wales. This can provide quick access to qualified counsellors all over Wales if this is what is needed by the caller. We can provide outreach counselling, telephone counselling or counselling by text/over the internet in the caller's preferred language. Our text support line number is 07860 048799.  Updated from website: https://www.thedpjfoundation.co.uk/",1173063,,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours
170,6f97bb41-42d3-416e-b5c7-914063ce85c4,TalkLife,,"(None, None)",,,https://www.talklife.co/,,We provide instant ongoing peer support for your mental health. We support millions of people around the globe to talk about the ups and downs of life.   This is a safe supportive environment where there is someone to talk to any time of day or night. Download our app for free.,,09104043,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours
171,85228dbc-4622-4ba5-8b74-a8d4f7b3ee4b,Alumina (formerly Self Harm UK),,"(None, None)",,,https://www.selfharm.co.uk/,helloalumina@youthscape.co.uk,Free online self-harm support for 14-19's.  IIf you sign up we’ll begin a conversation over email to work out if it might be a good fit – and you can ask us any questions you have. The only rule we have in Alumina is that we don’t talk about suicide in the groups. If that’s something you are struggling with thinking about we recommend getting in touch with our friends at Papyrus who are better equipped to support you.,1081754,3939801,09:30 – 16:00,09:30 – 16:00,09:30 – 16:00,09:30 – 16:00,09:30 – 16:00,Closed,Closed
172,887033d8-42c6-4005-a378-bcaea0b14420,Safe Haven Aldershot,"Hampshire,GU11","(51.253336950000005, -0.76468385)",Aldershot,08009154644,https://www.sabp.nhs.uk/our-services/mental-health/safe-havens/SafeHavenAldershot,,"It is located at the Wellbeing Centre in Aldershot and provides an evening and weekend drop-in service for anyone who is experiencing a mental health crisis, with no need for an appointment or referral, everyone welcome.  Anyone experiencing a mental health crisis or their carers can attend.  drop in service: no phone number available.  SMS texting for people with speech or hearing difficulties: 07717 989 024  Next Generation Text Service App or Textphone users (www.ngts.org.uk): 18001 0800 915 4644",,,18:00 – 23:00,18:00 – 23:00,18:00 – 23:00,18:00 – 23:00,18:00 – 23:00,12:30 – 23:00,12:30 – 23:00
173,752f8eb5-7d21-416f-82ee-1ec4414f9a61,Yeovil Wellbeing Hub - Mind in Somerset,"Yeovil Foyer. Peter Street,Yeovil,BA20 1PN","(50.940883549999995, -2.6306648)",Yeovil,01935474875,https://www.mindinsomerset.org.uk/our-services/adult-one-to-one-support/somerset-mental-wellbeing-service/,info@mindinsomerset.org.uk,"We work with local partners to support individuals to improve and maintain their mental wellbeing through access to community resources and opportunities. Wellbeing Navigators will work with you to identify, create and implement your own wellness recovery plan.   To enquire about the service please fill out the referral form here or ring Mindline on 01823 276892. Wellbeing Navigators are available across Somerset.",1109626,5148414,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
174,1ed457fa-fdeb-6a6c-b907-a97f9b779739,CYP Haven Epsom (Children and Young Peoples Haven),"The Focus Youth Centre,9 Depot Road,Epsom,Surrey,KT17 4RJ","(51.33372355, -0.2624058)",Epsom,07976411025,https://www.cyphaven.net/,alison.brown@surreycc.gov.uk,"The CYP Haven is a safe space for children and young people aged 10-18 where you can talk about worries and mental health in a confidential, friendly and supportive environment.   They can help you through talking about what the issue is and find ways to ensure you get the right information.   They may be able to help you access the right service. It may be that all you need is a space to relieve some of your anxieties and get advice on coping mechanisms. The staff are there to listen and to try to find ways to make your situation better.",,Service run by Surrey County Council,Closed,15:30 – 19:00,Closed,15:30 – 19:00,Closed,Closed,Closed
175,af5e346b-72e6-4276-852b-2bbf1b13ec75,Surrey Care Trust Mentoring,"Astolat,Coniers Way,Guildford,GU4 7HL","(51.2569062, -0.5404308)",Guildford,01483426990,https://www.surreycaretrust.co.uk/wp/,mentoring@surreycaretrust.org.uk,"We help young people aged 11-18 and/or families with children aged 5-19 in Surrey, who are struggling to cope with life's challenges.   We also provide well-being mentoring for young people with mild to moderate mental health problems. Our mentors are people from the local community who want to give their time to help someone else. They are fully trained and will help you to work through your problems so they are more manageable.",285543,,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
176,1ed457f0-1693-6958-853f-755bf7478d1d,CYP Haven Guildford (Children and Young Peoples Haven),"7 Ward Street,Guildford,GU1 4LH","(51.237567150000004, -0.5725509499999999)",Guildford,07976411025,https://www.cyphaven.net/,alison.brown@surreycc.gov.uk,"The CYP Haven is a safe space for children and young people aged 10-18 where you can talk about worries and mental health in a confidential, friendly and supportive environment.   They can help you through talking about what the issue is and find ways to ensure you get the right information.   They may be able to help you access the right service. It may be that all you need is a space to relieve some of your anxieties and get advice on coping mechanisms. The staff are there to listen and to try to find ways to make your situation better.",,Service run by Surrey County Council,15:30 – 19:00,Closed,15:30 – 19:00,Closed,Closed,Closed,Closed
177,aa7202cf-d357-4190-b019-42be7e56bcc4,Mary Frances Trust,"Mary Frances Trust,23, The Crescent,Leatherhead,KT22 8DY","(51.29541435, -0.3262623499999999)",Leatherhead,01372375400,https://www.maryfrancestrust.org.uk/,info@maryfrancestrust.org.uk,"Mary Frances Trust supports adults in Surrey to improve and maintain their mental and emotional wellbeing through one-to-one support, educational workshops, peer support groups and activities.  As well as running Safe Haven in Epsom, an out of hours service for people in crisis.  Text Service: 07929 024722  Charity number: 1055113",,,09:00 – 16:00,09:00 – 16:00,09:00 – 17:00,09:00 – 17:00,09:00 – 16:00,Closed,Closed
178,1ed34114-697e-697c-a51d-7bf1c700d17b,Thurrock and Brentwood Mind,"152 Bridge Road,,Grays,RM17 6DB","(51.48012649999999, 0.33089895)",Grays,01375391411,https://www.thurrockandbrentwoodmind.org.uk/,nadine.winiberg@tbmind.org.uk,"We are a mental health charity founded in 1980. We want to make sure that everyone who experiences difficulties with their mental health gets the respect and support they need, at the time they need it and for people who are likely to develop mental health problems, to stay well. We provide a range of services together with information and advice on mental health problems.",1106452,5256793,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
179,f97f9071-41d1-4789-8596-aa3c99553b78,Inclusion Thurrock IAPT,"Thurrock Health Centre,55-57 High Street,Grays,RM17 6NB","(51.476585299999996, 0.32256984999999994)",Grays,01375898680,https://www.inclusionthurrock.org/,inclusionthurrock@mpft.nhs.uk,"Inclusion Thurrock IAPT is an improving access to psychological therapies service.  We offer a simple gateway for adults across Thurrock to access talking therapies for common mental health difficulties including depression and anxiety disorders such as OCD, PTSD and social phobia.  Information updated from website: https://inclusionthurrock.org/",,,08:30 – 20:00,08:30 – 20:00,08:30 – 20:00,08:30 – 20:00,08:30 – 17:00,Closed,Closed
180,1ed3e560-2faf-6b42-8e10-75cbdcbbde1b,Centre of Change: Counselling Mentoring and Tutoring Service,"111 Chertsey Crescent,New Addington,Croydon,CR0 0DH","(51.34028585, -0.016041299999999998)",Croydon,01689847444,https://centreofchange.org.uk/,centreofchangeproject@hotmail.co.uk,"We are a community counselling agency providing one-to-one counselling, psychotherapy, well-being coaching and mentoring to children (from 10 years old), young people and adults.   Users can access our services face-to-face, videocall (Zoom/google/teams) or by telephone.",1182201,,10:00 – 18:00,10:00 – 18:00,Closed,10:00 – 18:00,10:00 – 18:00,Closed,Closed
181,1ecb715d-7e14-68ac-9125-a57a93e68927,Eastleigh Womens Wellbeing Group,,"(None, None)",,07555463031,https://www.rethink.org/help-in-your-area/support-groups/eastleigh-womens-wellbeing-group/,eastleighwomenswellbeing@gmail.com,"***this group runs fortnightly***  Our support group is for women experiencing depression, anxiety, self-harm, bipolar disorder, borderline personality, and feelings of isolation, loneliness, a lack of confidence, low self-esteem.  We meet online using a video platform called Whereby, which is easy to use and secure. The Group Coordinator provides the information needed to access the meetings online.  Meetings take place fortnightly on a Tuesday, 5.30 pm - 7.00 pm. You will need access to a mobile, computer or laptop with a camera and microphone, a stable internet connection and a private room or space for the duration of the meetings.  The group environment is based on the person-centred principles of non-judgement, compassion and understanding and aims to nurture feelings of safety and trust amongst members. Members of the group can share, reflect, receive and give support.  As our meetings are online, we welcome new members from Eastleigh, Winchester, Southampton, Fareham and Basingstoke in Hampshire. You can contact the group coordinator to check availability, ask questions and arrange an initial discussion. You can call or text Vicky on the group mobile 07555 463031 or send an email.",271028,,Closed,17:30 – 19:00,Closed,Closed,Closed,Closed,Closed
182,b838029c-ebfe-4ac6-b907-eb253c64db04,The Teenage Drop-in Centre (TADIC),"TADIC Hedge End,28 Lower Northam Road, Hedge End,Southampton,SO30 4FQ","(50.91439445, -1.29987895)",Southampton,07879761660,https://www.teenagedrop-inhedgeend.co.uk/,,"TADIC Hedge End and Hamble is a part of the Young People's Wellbeing Service (YPWS)  TADIC is run by doctors, counsellors, nurses and receptionists who seek to improve the health of young people, from sexual health to counselling.  You don't need to make an appointment - just drop in and see us. If you are calling us please note this is not a 24/7 staffed phone line and whilst responses are often prompt, they can take up to 5 working days. Please contact your GP if you have an urgent issue.",1125891,3975948,Closed,Closed,15:00 – 18:00,Closed,Closed,Closed,Closed
183,35f8f485-e9bc-4188-9ede-3f71ac420c4e,Eastleigh Youth Counselling Service,"28 Lower Northam Road,Hedge End,Southampton,SO30 4FQ","(50.91439445, -1.29987895)",Southampton,,https://www.eycs.co.uk/,eycounselling@gmail.com,"With a team of 15+ Counsellors in schools, GP Surgerys and local community settings now working for us, we offer 11-19 year olds access to counselling assessment and sessions in the Eastleigh and Southern Parishes area of Hampshire.  There are a number of challenges facing young people which we are able to support with, from transitioning between primary and secondary school to college, exam pressure, difficulties in friendships, changing family dynamics and blended families, anxiety and wider well-being concerns. With all of the above in mind, we offer a safe space where young people can be heard, knowing what they share will not be shared.",1125891,3975948,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
184,6447dee8-84e2-425e-8c63-d2bdb2f3582a,Emerge Advocacy,"Medway Maritime Hospital,Windmill Road,Gillingham,ME7 5NY","(51.37941750000002, 0.5416147)",Kent,07983136215,https://emergeadvocacy.com/,hellomedway@emergeadvocacy.com,"Hospital based youth service supporting young people aged 10-25 who are in hospital as a result of self harm, feeling suicidal or who are in emotional crisis.  We are youth workers who are experienced in supporting people struggling with their feelings or their mental health. We love to meet young people where they, in a moment of need, to bring a #VoiceOfHope.  Charity No: 1171851.",,,Closed,19:00 – 23:00,19:00 – 23:00,19:00 – 23:00,Closed,Closed,Closed
185,9de1c5c0-8383-4fd3-a0f5-93b398d8d459,Be Well at Step One Charity,"Beaufort House,51 New North Road,Exeter,EX4 4EP","(50.72660005, -3.5279853)",Exeter,01392255428,https://www.steponecharity.co.uk/,training@steponecharity.co.uk,Are you or someone you know struggling with their mental health and wellbeing?   Individuals need support and Be Well @ Step One offer that support through remote (online) peer support courses and groups. With small groups of people and supportive tutors we aim to provide a safe and supportive arena to explore and discuss mental health and well being issues and provide solutions to help individuals thrive.,235434,,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
186,1ed4b118-6d00-6364-b006-5db7685c3e92,Children & Family Health Devon’s CAMHS Team East Devon,"Single Point of Access Team, 1a Capital Court,Bittern Road, Sowton Industrial Estate,Exeter,EX2 7FW","(50.72342849999999, -3.46873215)",Exeter,03005555000,https://childrenandfamilyhealthdevon.nhs.uk/camhs/,cfhd.devonspa@nhs.net,"Child and Adolescent Mental Health Services provide mental health services to all children and young people living in Devon and under the age of 18.  We work with young people, their families and other involved services – schools, GPs, social workers etc. We provide specialist assessment and evidence based interventions for moderate to severe, complex and enduring mental health problems. We will arrange to see you at a location convenient to you or near to your home.  We are offering additional crisis support. If a child or young person (under 18) is experiencing a mental health crisis, you can now access Child and Adolescent Mental Health Services (CAMHS) 24/7. Please contact 03300 245 321 during normal hours (8am-5pm, Mon to Fri) or 0300 555 5000 outside these hours. Callers will speak to a call handler, their call will be forwarded to a voicemail service and their message will be returned within one hour. There are three CAMHS crisis teams – Torbay and South Devon; Exeter, East and Mid Devon; and North Devon. Your call will be directed to the appropriate team.  Information sourced from website: http://childrenandfamilyhealthdevon.nhs.uk/camhs/",,,08:00 – 17:00,08:00 – 17:00,08:00 – 17:00,08:00 – 17:00,08:00 – 17:00,Closed,Closed
187,1ecf6f97-3497-6f58-b577-09cb153c2da7,Youth Emotional Support (YES) service,"West Sussex,RH12","(51.09671589999999, -0.3658802)",Horsham,03302226711,https://www.westsussex.gov.uk/education-children-and-families/your-space/health/emotional-wellbeing-and-mental-health/youth-emotional-support-yes-service/#contact-our-team,yes@westsussex.gov.uk,Youth Emotional Support (YES) is a free service for young people aged 11-18 looking for support with their wellbeing.  Some of the things we can support you with include:  your mood feeling anxious relationship issues self-injury unhelpful thoughts self esteem significant life event anything that might be worrying you.  The type of help we can offer includes one-to-one support. We can also tell you about online or face-to-face counselling and other agencies that can support and advise you.  Information sourced from website: https://www.westsussex.gov.uk/education-children-and-families/your-space/health/emotional-wellbeing-and-mental-health/youth-emotional-support-yes-service/#contact-our-team,,,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
188,1ecfed5a-5a5f-6966-9b75-33629243b95f,"West Sussex Mind - Be OK, Young People's Mental Health Service","West Sussex Mind Midhurst, Catholic Church Hall Road,Bepton Road,Midhurst,West Sussex,GU29 9HD","(50.98403785, -0.74187855)",Midhurst,07946988212,https://www.westsussexmind.org/,midhursthub@westsussexmind.org,"Youth Workers provide support for young people 16 to 25 who are worried about their mental health.   They may be feeling anxious or depressed, self-harming, have problems with family, friends at school, college or work because of their mental health and are looking for support. Young people can access one to one support, group and peer support, as well as regular social activities.  Information sourced from website: https://www.westsussexmind.org/",1155918,08884776,10:00 – 16:00,10:00 – 16:00,10:00 – 16:00,10:00 – 16:00,10:00 – 16:00,Closed,Closed
189,dfad22ef-0839-4b50-ae3a-1d6eb9955dbb,Connection – 24/7 phone line for mental health advice and support,,"(None, None)",,08006520190,https://www.dorsethealthcare.nhs.uk/patients-and-visitors/our-services-hospitals/mental-health/connection,,"Connection is a round-the-clock helpline for people of all ages, anywhere in Dorset, who are experiencing mental health problems and need support.  The number – 0800 652 0190 – offers free 24/7 telephone access to mental health advice and support as part of Access Mental Health. You do not need to be known by our services, and can also phone for support and advice about a friend or family member experiencing poor mental health. Connection can also be accessed via NHS 111.  Staff are trained to support anyone who calls, regardless of the level of mental health crisis, and can signpost you to the most appropriate service which meets your needs. This may include directing you to our drop-in services provided at the Retreat (based in Bournemouth and Dorchester) or the Community Front Rooms (based in Bridport, Shaftesbury and Wareham).  Healthcare professionals can also contact Connection for help and signposting. The team will direct them as needed.",,,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours
190,1ed4f1ce-d4f8-6984-97bb-63a086ffdfe3,HeadsUP Mental Health Awareness CIC,"4, Oxford Close,Exmouth,EX8 5QP","(50.64315275, -3.3871963000000003)",Exmouth,07976169053,https://headsupmha.com/,paula@headsupmha.com,"HeadsUP wants to get everyone talking about their mental health as freely as we talk about our physical health. We work with children and young people, promoting understanding, raising awareness and breaking down the stigma that surrounds mental health issues.  Prevention and early intervention around mental health for children and young people. We work in schools offering 1-1and small group sessions, class sessions and assemblies.",,11578123,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
