,forums,subject_id,subject,date,author_or_replier,init_post,author_id,author_locations,author_name,texts
5508,Anxiety Forum,356086,looking for work [general annoy/frustration],2021-02-18T08:23:18+0000,replier,False,50918,Canada,so sad,"Have you got some help in doing this? Someone who can help you to make a list of realistic jobs, that are attainable and will get you out of the house? I think I've given you this link before but here it is again; Find a job Search and apply for jobs in Great Britain using ‘Find a job’. www.gov.uk A lot of companies advertise through here so its a good starting point. Are you on ESA?"
5509,Anxiety Forum,170220,Recurring Dream Making Me Anxious,2017-09-05T23:32:16+0100,author,True,63880,London,ChloChlo,"I keep having this dream where I'm sitting on a pier, staring out at the horizon. It's dark, but there are street lights in the distance. I can never place how I'm feeling or what I'm thinking, but I always wake up feeling heavy and teary, so I imagine it probably isn't very good. Over the last couple of weeks it's extended to me standing in the water, about knee deep. The water is freezing, but I don't move. I just stand there, still and numb. When I try to really feel the dream in hindsight, it's just foggy and messy, like my mind is just trying to quit.  I'm losing sleep over it, as I'm worried my subconscious is trying to take over. Is anybody good at dream interpretation?"
5510,Anxiety Forum,170220,Recurring Dream Making Me Anxious,2017-09-05T23:56:09+0100,replier,False,65665,London,Mr lonely,"Hi chlo chlo , no dream expert but that sounds like wanting to be somewhere but being held back ? They say if you write down your dreams as soon as you wake up, you can then build on the dream over time and control it ."
5511,Anxiety Forum,393057,Exploding head syndrome,2021-07-12T21:24:40+0100,author,True,104098,London,Zoe963,"Hello, im new here and just wanted to see if anyone else has experienced this - today I felt a sudden thump inside the back of my head, no pain, just a hard thump or pop or bang. Hard to explain. It’s very quick and very scary but not painful. I have had it before when im Just going to sleep and felt an gun shot or someone thumping my head (can’t remember location). No pain but it scares me that it’s an aneurysm bursting. Frightened all day and now frightened to fall asleep."
5512,Anxiety Forum,393057,Exploding head syndrome,2021-07-12T21:25:25+0100,author,False,104098,London,Zoe963,Oh and I was wide awake at work today when it happened….
5513,Anxiety Forum,393057,Exploding head syndrome,2021-07-12T21:35:15+0100,replier,False,96976,United Kingdom,Talula67,I can identify with this. I often get similar on the bottom left side of my head. Haven't a clue what it is or what causes it but very strange sensation. It comes and goes ...
5514,Anxiety Forum,393057,Exploding head syndrome,2021-07-12T21:42:31+0100,author,False,104098,London,Zoe963,Talula67 said: I can identify with this. I often get similar on the bottom left side of my head. Haven't a clue what it is or what causes it but very strange sensation. It comes and goes ... ah did you get it checked? I’ve had an mri scan due to migraines but it’s come back ‘satisfactory’ today. Usually I’d be happy with that but this happened earlier out of the blue. Was like someone has punched me from the inside right in the middle of the back of my head. I was happy and relaxed at work talking about the weekend when it happened. Hate that random symptoms appear out of nowhere just to make sure you are never free of anxiety.
5515,Anxiety Forum,393057,Exploding head syndrome,2021-07-12T21:48:06+0100,replier,False,96976,United Kingdom,Talula67,"Zoe963 said: ah did you get it checked? I’ve had an mri scan due to migraines but it’s come back ‘satisfactory’ today. Usually I’d be happy with that but this happened earlier out of the blue. Was like someone has punched me from the inside right in the middle of the back of my head. I was happy and relaxed at work talking about the weekend when it happened. Hate that random symptoms appear out of nowhere just to make sure you are never free of anxiety. I spoke about it with my psychiatrist over the phone the other day and he thinks it may be stress related and connected to the spondylitis in my neck . I have been purposely doing the exercises I'm supposed to do and lots of hot baths relaxing, so hopefully won't happen again. If it does I will get it checked ...thanks . Hope you are ok ??"
5516,Anxiety Forum,393057,Exploding head syndrome,2021-07-12T21:52:54+0100,author,False,104098,London,Zoe963,"Talula67 said: I spoke about it with my psychiatrist over the phone the other day and he thinks it may be stress related and connected to the spondylitis in my neck . I have been purposely doing the exercises I'm supposed to do and lots of hot baths relaxing, so hopefully won't happen again. If it does I will get it checked ...thanks . Hope you are ok ?? Thank you for talking the tone to reply. I too have big issues with my neck so that is interesting. Good luck with the exercises."
5517,Anxiety Forum,393057,Exploding head syndrome,2021-07-12T22:24:53+0100,replier,False,103601,"England, UK",FallingLeaves,"Could it be this?  What Does It Mean if You Experience Hypnic Jerks? | Sleep Foundation Hypnic jerks are sudden, involuntary muscle movements you may experience as you are falling asleep. Learn what may cause them and how to prevent them. www.sleepfoundation.org .  This is something called a Hypnic Jerk. It happens right as you're falling asleep."
5518,Anxiety Forum,393057,Exploding head syndrome,2021-07-12T22:42:35+0100,replier,False,24991,Magical fairy wonderland xxxx,Fairy Lucretia,"just wanted to welcome you x im sorry this is happening ,please seek professional support ,we are here for you too x"
5519,Anxiety Forum,393057,Exploding head syndrome,2022-05-16T12:45:12+0100,replier,False,116809,Somerset,StarlightRocks,"@Zoe963 Hi, I'm new here too and I have been formally diagnosed with Exploding Head Syndrome (EHS) last year. I have also suffered a previous Subarachnoid Brain Haemorrhage and having an episode of EHS can feel and sound like something quite serious however I suggest you speak to your medical practitioner to rule out a burst aneurism with CT/MRI scans if you are worried. What I can tell you is that there is unfathomable head pain plus projectile vomiting plus the crash in your head if you are having a bleed and EHS is painless but is very unsettling. EHS does still throw me off balance and it's scary for sure. Hope you get the right help x"
5520,Anxiety Forum,393057,Exploding head syndrome,2022-07-29T07:04:41+0100,replier,False,119899,Sheffield,PurchaseWinRAR,"I don't know if I have but just 10 minutes ago I was having a really good dream, I was in a pub that is next to a railway and literally out of nowhere and all of a sudden a huge cargo train comes flying through blowing it's horn and I as not exaggerating when I say it was EAR BLEEDINGLY and ear drum rupturingly loud my brain felt extreme pressure and tingling inwards (that was still there when I woke up), and some friends I was with in the dream were laughing at me as I had fell to the floor screaming at how loud it is and people in the pub were looking at me like I had gone insane. It lasted for about 5 seconds until I woke up sweating, hyperventilating and generally panicking and here I am now googling trying to figure out what the fuck just happened as I have never experienced something so intense of a feeling as that ever!"
5521,Eating Disorders Forum,281562,Struggling with weigh gain from antipsychotics and also an ED.,2020-04-28T14:45:56+0100,author,True,89760,London,emmaleemochizuki,"I am wondering have anyone been in this position?  I was severely underweight last year, and along with anorexia I also struggled with bipolar with psychotic symptoms. I was prescribed olanzapine, it helped my mental health but I also end up gaining a lot of weight very quickly. And then I stopped taking olanzapine and started on quetiapine, however I'm on a very high dose, and I can't seem to lose the huge amount of weight that I gained no matter what I try.  Although I'm not overweight by any means in terms of BMI, however I know I am above my set point which is around the minimum healthy weight. I am feeling really uncomfortable with my body, and I really need to lose weight.  I know I shouldn't be stopping my antipsychotics, but it is really bothering me with these weight gain side effects.  What else can I do? I am planning on trying alternative day fasting."
5522,Eating Disorders Forum,281562,Struggling with weigh gain from antipsychotics and also an ED.,2020-04-28T15:48:57+0100,replier,False,87989,Nashua NH,JessisMe,"emmaleemochizuki said: I am wondering have anyone been in this position?  I was severely underweight last year, and along with anorexia I also struggled with bipolar with psychotic symptoms. I was prescribed olanzapine, it helped my mental health but I also end up gaining a lot of weight very quickly. And then I stopped taking olanzapine and started on quetiapine, however I'm on a very high dose, and I can't seem to lose the huge amount of weight that I gained no matter what I try.  Although I'm not overweight by any means in terms of BMI, however I know I am above my set point which is around the minimum healthy weight. I am feeling really uncomfortable with my body, and I really need to lose weight.  I know I shouldn't be stopping my antipsychotics, but it is really bothering me with these weight gain side effects.  What else can I do? I am planning on trying alternative day fasting. Click to expand...  I have had weight gain with antipsychotics but was able to take it off with diet and exercise. Stopping the meds is dangerous especially if they are already working. Could you increase your exercise regimen instead?"
5523,Eating Disorders Forum,281562,Struggling with weigh gain from antipsychotics and also an ED.,2020-04-28T15:49:35+0100,replier,False,90389,New York,WhatSarahSaid,"If you haven't already, try switching to only drinking water. Not only is it way healthier, but a lot of people (myself included) drop an easy 5-10 pounds that way. Also, make sure your doctor is aware of these feelings you're having, because they may also be able to help, and either way it's best that they know what's going on."
5524,Eating Disorders Forum,281562,Struggling with weigh gain from antipsychotics and also an ED.,2020-04-28T15:50:24+0100,replier,False,90389,New York,WhatSarahSaid,"Just to clarify, when I say only drinking water, still eat normally. Just use water as the only beverage you have."
5525,Eating Disorders Forum,281562,Struggling with weigh gain from antipsychotics and also an ED.,2020-04-28T15:56:06+0100,replier,False,85365,"London, ON",Nukelavee,"I'm having teh same kind of feeling. I've always been absurdly thin, but an inactive winter and meds have given me a bit of a belly. I'm still way below optimum weight, but, yeah, not amused.  I've cut down on snacks, and have been making certain to get some daily exercise.  Be a bit patient regarding losing weight. do it in a healthy way. I mean, I know I could just stop eating for a couple weeks, but, that's just creating another issue."
5526,Eating Disorders Forum,281562,Struggling with weigh gain from antipsychotics and also an ED.,2020-04-28T16:03:16+0100,replier,False,90389,New York,WhatSarahSaid,"Also, after rereading this, I don't think it would be safe for you to attempt any type of fasting, due to your history with anorexia. You can try switching to less sugary foods, more veggies, but I think it's important that you maintain a normal intake of food daily."
5527,Eating Disorders Forum,281562,Struggling with weigh gain from antipsychotics and also an ED.,2020-04-28T16:10:28+0100,author,False,89760,London,emmaleemochizuki,Thank you everyone. I will take your suggestions on board.
5528,Eating Disorders Forum,281562,Struggling with weigh gain from antipsychotics and also an ED.,2020-04-28T16:52:17+0100,replier,False,87989,Nashua NH,JessisMe,"high protein, low sugar low carb and drinking water with moderate daily exercise is what’s worked for me..."
5529,Eating Disorders Forum,304409,I am not sure what's going on./Trigger Warning,2020-07-25T19:19:52+0100,author,True,89760,London,emmaleemochizuki,"I have an very unhealthy relationship with food.  I was diagnosed with anorexia binge/purge subtype when I was 15. I have gone through stages when I am underweight/anorexic, bulimic and binge eat. I have relapses quite a lot of times, and had quite a few rounds of inpatient when I was with CAMHS, and also when I was transferred to adults.  The past year I have been maintaining a healthy weight, so professionals think I'm 'getting better' and it's not an issue any more. but they way I eat and manage food and exercise is still very disordered.  TW. currently I tend to fast for two days so I eat nothing and do a lot of exercise but water and then massively overeat for one day, taking in far too many calories. but because overall it is about the same as my maintenance calories I don't gain or lose weight. I feel like I'm more satisfied because I can 'binge' on the day I do eat, and eat whatever the fuck I want but I know this is not normal and very disordered. and after I binge I feel horrendous, and I end up purging anyways not that I trigger myself to throw up but I'm so sick that I just gag.  and I know its not normal eating a whole cake in one sitting, and a whole ice cream tub, a whole packet of cereal and thing likes that. but I don't know whats going on.  my body image is ok. I know I will gain a lot of weight after I eat primarily due to food and water. but I know I will lose it all again after fasting for a day or two."
5530,Eating Disorders Forum,304409,I am not sure what's going on./Trigger Warning,2020-07-25T22:03:56+0100,replier,False,84288,UK,Tawny,"Your body needs a stable intake of a variety of vitamins. It is so important to regulate mood, sleep, digestion, and growth. I am not a dietician and don't know anything about eating disorders, but i do know that without a decent diet, a stable and varied diet, regular meal times, i cannot function and i feel so ill.  The body is so delicate and needs so much just to be healthy and keep us going through our lives. When we are old, if we have not eaten well, we might end up miserable with all kinds of health problems. A little fall and something breaks, then we might be in hospital for a month and then needing a carer at home, someone to bath us and take us to the toilet.  I for one don't want to be a burden on someone nor put some stranger through the ordeal of wiping my backside, or rely on anyone.  Have you spoken to your doctor? You don't have to live like this.  I understand mental health and how we try to cope with our difficult lives, but try and get this under control as soon as you can before any lasting damage is done.  Please keep writing so we know how you are going."
5531,Eating Disorders Forum,304409,I am not sure what's going on./Trigger Warning,2020-07-25T22:41:14+0100,replier,False,62301,Sheffield,NWiddi,"Safety Notice.  If you've been negatively effected by the contents of this thread please contact a member of the forum safety team, we take great care to make sure threads containing details of eating disorders are safe to read for others but we also don't like to take too much away from them either.  Your feedback is invaluable to us and will help us to better assess these kind of threads in the future.  Many thanks,  NWiddi - Forum Safety Team."
5532,Eating Disorders Forum,304409,I am not sure what's going on./Trigger Warning,2020-07-26T13:11:02+0100,replier,False,0,,Lizaje,"What do you mean what's going on? That sounds basic for someone with an Ed, whether they think you're recovered or not, you obviously have problems eating and you should receive treatment for it.  Eating such amounts is dangerous so you should really get help right away and try to eat small meals but often; such as 5 times a day. Fasting coupled with eating such amounts of food possibly makes it even worse. You know what happened to that one girl who died. I recall she had been fasting a lot too and her stomach had begun to die already before she died.  I'm not trying to scare you, but to warn you and to urge you to inform a professional; your doctor or nurse or therapist about this immediately."
5533,Eating Disorders Forum,290674,Random triggers for Eating anxiety,2020-05-31T23:12:28+0100,author,True,91475,London,Leopard__,"Hello everyone,  I’m just going to start from the beginning with this.... I have had an eating disorder since I was five (I’m now mid 20’s) which began with one of my friends playing a prank pretending a man was coming to get me. I was too scared to talk about it so not eating became a way of dealing with it. This went on throughout my teen years on and off until I went to college. I had control over my eating disorder, a few minor blips here and there but mostly under control. Then five years ago I was sexually assaulted by my brother in law and everything went down hill. I moved away from my family and lost control of my eating disorder again. I have now had to move back to my family due to work and I seem to be worse than ever. I am currently getting triggered by the smallest things, I could be having a great day about to make a healthy meal and feeling good then I could drop a fork on the floor and then that’s it I can’t eat. It’s nothing to do with what triggers me it’s just that I take that as a sign that I shouldn’t be eating today. I know this probably sounds bizarre and no one may have not experienced this before but I don’t understand why I’m doing it either. Any small/slight inconvenience and I just go into full panic mode and can’t seem to calm down and just spiral into a self hatred mess. I will be crying for hours and just be furious at myself because of my body and then get angrier at myself for letting it take over me again. My gp has said it’s to do with the assault and I’ve been assessed for therapy for that which is great long term but it doesn’t help when it’s happening and I’m panicking and can’t seem to bounce back.  Apologies for how long this is but I just wanted to give a bit of background. I just feel completely on my own with this and my family can’t understand why I’m hysterical over something so small and when I try to explain that it’s bigger than that I just feel stupid and lonely because they don’t get it. I’m just exhausted from constantly getting in these states, especially after being so positive about making food. If anyone replies then thank you but if not then I do feel a whole lot better for just putting into words?"
5534,Eating Disorders Forum,290674,Random triggers for Eating anxiety,2020-06-01T12:22:20+0100,replier,False,0,,Deltoid,I'm glad this made you feel better. I'm sorry your going through this. This is a welcoming forum to post on. Happy you're hear. Hope you feel even better with your eating and anxiety issues.
5535,Eating Disorders Forum,278891,Did your ED affect your periods?,2020-04-19T18:06:34+0100,author,True,89760,London,emmaleemochizuki,"I was 15 when I first got my period, and I lost it very quickly after as I started to struggle with anorexia. I got it back when I was about 19, and that was after stabilising at a healthy BMI for over a year. I started relapsing again shortly afterwards, and lost it again, and never got it back since. I am 21 now.  What is you guys experience with this? I am a healthy weight now for about half a year, but I started mildly relapsing again since I got back to training and lost a bit of weight. How do I get my period back? Does contraception pills help? My doctors have been insisting I get a DEXA scan to see if it's effected my bones. What is the likelihood? I have been struggling with anorexia for like 6 years now, and it constant getting better then relapse then getting better then relapse, I am getting sick of this but I just can't control it."
5536,Eating Disorders Forum,278891,Did your ED affect your periods?,2020-04-19T22:15:50+0100,replier,False,87989,Nashua NH,JessisMe,I lost my period after I gained a lot of weight very quickly. I didn’t have it for about seven months during which time I lost some of the weight then last week it randomly came back again. I’m sure you can get it back if you want to it just might take some adjustments and some time.
5537,Eating Disorders Forum,278891,Did your ED affect your periods?,2020-04-19T23:28:37+0100,replier,False,89191,U.S.,Faith198,"Yep my period went very weird after losing 70lbs. It would either come early or I’d skip. I lost a ton of weight from not eating due to an illness. Even though I started eating again, my periods were still strange. I have other problems though likes ovarian cysts, so might be why. I take a low dose combination pill and it helped me get them regularly again.  Change really shocks the body and I remember my doctor even saying that my weight loss might have caused that."
5538,Eating Disorders Forum,278891,Did your ED affect your periods?,2020-04-19T23:33:39+0100,replier,False,87186,nowhere,Purpleplum,Low body fat will make you lose your period. A certain amount of body fat is needed to carry a baby so nature stops the hormones that are needed for periods when there isn't enough body fat.  It will cause problems with your body when periods stop.
5539,Eating Disorders Forum,278891,Did your ED affect your periods?,2020-04-21T22:13:42+0100,replier,False,82704,UK,george81,"I haven't had a period now since early Feb. Were regular before but I've lost a lot of weight and they've now stopped. I'm not sure why this happens or what the cut off is before you stop having them. Not really bothered anyway, I'm not planning on having a baby so who cares?!"
5540,Eating Disorders Forum,278891,Did your ED affect your periods?,2020-04-21T23:33:35+0100,replier,False,87186,nowhere,Purpleplum,"george81 said: I haven't had a period now since early Feb. Were regular before but I've lost a lot of weight and they've now stopped. I'm not sure why this happens or what the cut off is before you stop having them. Not really bothered anyway, I'm not planning on having a baby so who cares?! It doesn't matter if you plan on having a baby or not, it has a negative effect on a lot of parts of your body."
5541,Eating Disorders Forum,278891,Did your ED affect your periods?,2020-04-21T23:38:57+0100,replier,False,82255,Nowhere,Zoe1,I think my periods were heavier when I was overweight as though there was more matter to make blood with  not having a period doesnt mean you are infertile for example you would still need contraceptives  not sure I would recommend the pill I lost mine when I did that  ? ?
5542,Eating Disorders Forum,278891,Did your ED affect your periods?,2020-04-21T23:45:48+0100,replier,False,87186,nowhere,Purpleplum,"Zoe1 said: I think my periods were heavier when I was overweight as though there was more matter to make blood with  not having a period doesnt mean you are infertile for example you would still need contraceptives  not sure I would recommend the pill I lost mine when I did that  ? ? Click to expand... Without a period, you would not be ovulating and no egg is released. This does make you infertile as long as it's happening."
5543,Eating Disorders Forum,278891,Did your ED affect your periods?,2020-04-21T23:51:29+0100,replier,False,82255,Nowhere,Zoe1,"Purpleplum said: Without a period, you would not be ovulating and no egg is released. This does make you infertile as long as it's happening.  pretty sure my doctor told me otherwise I'm sure there have been instances  I think because you cant be sure that your periods aren't about to start again"
5544,Eating Disorders Forum,278891,Did your ED affect your periods?,2020-04-22T11:56:45+0100,replier,False,48266,Nowhere,Har1Her1,"Just a quick reply.  I know fertility has not been mentioned, but I thought I would offer some reassurance is anyone is worrying about the effects amenorrhoea may have on having children.  I had an ED for many years as a teenager and a young woman. Due to low body weight, I did not have a period for twenty one years (from 15-36). I thought I could not have children. My periods returned once I gained more control over the ED and weight. I now have two strong healthy young sons (young men now).  Also, I was lucky because there were no problems with bone density."
5545,Eating Disorders Forum,278891,Did your ED affect your periods?,2020-05-11T15:05:22+0100,author,False,82704,UK,george81,I've had a random slight bleed today after not having a period since early Feb. My weight hasn't increased since then. What does this mean? Is it a proper period or does it count as just spotting? my body seems to be doing strange things
5546,Eating Disorders Forum,278891,Did your ED affect your periods?,2020-05-11T15:09:30+0100,replier,False,87989,Nashua NH,JessisMe,I went to see a doctor to get an explanation for all of this. She seemed to think one of the meds I am on has been affecting my periods but then it randomly started again in full force before she could proceed with the testing. I would recommend working with a medical doctor on this. Your GP or PCP should be able to refer you to a specialist. There are many different things that can cause missed periods it seems. They may be able to prescribe medications to help.
5547,Eating Disorders Forum,278891,Did your ED affect your periods?,2020-05-11T15:55:35+0100,replier,False,82255,Nowhere,Zoe1,I dont think you can know if its a proper period or not it probably means you are ovulating at some time
5548,Eating Disorders Forum,19732,"Christmas plus half a stone, help!",2011-01-23T11:04:51+0000,author,True,10055,London,DoctorInternet2,"Last year I was 11 stone with all my clothes on but over Christmas I put on between half and one stone and afterwards I decided not to diet, but instead I've gone back to normal eating and it's coming off at the rate of about 1 to 2lb a week, when I first stopped the food my weight rocketed up to nearly a stone more, that's to almost 12 stone, now it's about half stone more at about 11 1/2 stone with my clothes on, I'm a bit confused because the photos taken of me over Christmas show I sill look a bit gaunt around the face, and my sister in law remarked that I might be a little underweight, so did 2 other people that I know. Although I'm still half a stone heavier than I was I still look the same and a bit gaunt in the photos, it seems like the only thing that actually got bigger was my stomach which I noticed, that makes me actually want to lose weight even more, I could get down to 10 1/2 stone maybe and the stomach might flatten even more, I've never been able to quite get rid of all of it, but a lot, however because I am 5ft 11 and male I'm worried that it doesn't make sense, and I get fed up with people saying that I'm underweight as when I was 16 stone last year and very overweight and a defo fatty, no one ever said anything! Can anyone explain why my weight suddenly rocketed up one stone when I first stopped the Christmas food. Does it make sense to lose even more weight or should I actually try to put some back on? Does anyone think I've got some of the symptoms of anorexia nervosa and is that why I hate the idea of putting on weight but want to lose it just the same?"
5549,Eating Disorders Forum,19732,"Christmas plus half a stone, help!",2011-01-25T13:29:43+0000,replier,False,11352,UK,nutri,"the ideal weight for someone 5'11"" is 11.5 stone"
5550,Eating Disorders Forum,19732,"Christmas plus half a stone, help!",2011-01-30T21:06:40+0000,author,False,10055,London,DoctorInternet2,"11½ to 12  Hi nutri, yes, 11½ but I think I might need to get to 12 stone because I keep looking at those photos of myself and although at 11½ stone I look a lot better than I did at 11 stone, (ie 10st 11lb without clothes), a little of that 'gaunt' look is still there methinks, but I've been stuffing some chocolates tonight after my meal and although I dread looking at those scales I hope I'm a pound or 2 heavier tomorrow because I will look better for sure and be healthier for it, but it's not easy to stuff food when you dread putting on the weight, and looking at the scales What might help other people is to just buy in a lot of what you know it's difficult to resist, in my case crisps, nuts and chocolate, that's a good way to put it on. My camera helps as well, I can see what is happening week by week. I have rests between the stuffing."
5551,Eating Disorders Forum,438272,Increasing calories,2021-12-01T16:51:26+0000,author,True,109428,London,andreeabelle,"I’ve been eating a restricted amount of calories and excercising between 2-3 hours a day with a 10 kilo backpack (walking 15-20 000 steps) everyday for almost two months now. In the beginning I lost weight very fast but now not so fast anymore. I am in treatment for anorexia and my goal is not to lose weight. My team is getting really worried for me because I obviously keep losing weight on this amount. The only reason why I am eating and excercising this amount is because I’m scared to gain weight. I usually eat reduced calories on those days where I walk less and don’t wear my backpack. I have a bmi which is too low so people don’t think I’m sickly thin but since I’ve been sick for so long I do still have alot of health complications and also visible signs. My hands are now blue and I have wounds all over them. They are also really swollen and I can’t touch anything or shower without wearing gloves because it hurts so much and the wounds don’t heal (probably because of my ed) My hands and feet also start falling asleep in the middle of walking sometimes. I’m sick of forcing myself to wake up at 4 in the morning to walk for 3 hours with my 10 kilo backpack in -15 celcius. I hate it and I dread it every second of the day and I usually do it while crying because everything hurts. My doctor said I’ll end up having to cut of my fingers because they’ll rot if I don’t get my blood circulation going soon and I just can’t do this anymore. I’m too scared to increase my calories so I’ve been thinking about not doing my morning walk and just doing normal daily activities like going to the store and maybe going for a walk here and there WITHOUT decreasing my calories. So eating (moderated) calories and then doing normal daily activities without over excercising. I’m shit scared to gain weight by this since the thought that my metabolism has slowed down and gotten used to this haunts me (hence why I haven’t done this already) I’m scared that I’ll look at myself in the mirror the morning after doing this for one day and seeing my collarbones less visible and immidiately thinking I’ve gained weight and run back to what I’m doing now. I just don’t want to gain weight but I don’t want to lose either. I love food and eating and I’m willing to eat as much as I need to maintain my weight. I know that it’s hard for people seeing this to give answers without seeing me and also because you’re not medical professionals but from what I’ve said, do you think I will gain by doing what I’ve been thinking about doing? How many calories do you think I should eat to maintain this weight (keep in mind that my metabolism is very slow and I don’t want to gain weight at all)"
5552,Eating Disorders Forum,438272,Increasing calories,2021-12-01T21:27:30+0000,replier,False,82255,Nowhere,Zoe1,hi Andreea  I think what you need is to get some professional help which in London should be possible you can start with your gp  I also hope you will find this forum helpful I have been through your issues and found help
5553,Eating Disorders Forum,63275,New here......,2013-06-17T19:42:47+0100,author,True,28250,London,Belle22,"Hello,  I'm new to this forum and I hope it's okay to explain my story.  I was diagnosed with Anorexia at 13, and spent the majority of my teenage years in and out of general hospitals and backwards and forwards to CAMHS. Out-Reach team got involved when I was 17 and the Psychiatrist and the Therapist worked with myself and my family in our home. Things hit breaking point at 18 when I was admitted to an adult psychiatric unit (NHS) following an overdose. The Unit was absolutely terrible. There was no psychological support and I discharged myself.  CAMHS referred me to my local Eating Disorder Service when I was 18. I was seen by a Psychologist, a specialist nurse and dietician whilst studying for my A-Levels. Not much progress and I discharged myself when I went to University.  Whilst at University, I was seen by a nurse and monitored regularly by a Doctor. However, 2 months into my second year, I became unwell and had to return home. I took the year out and my GP referred me to an Eating Disorder team in London. I was put on the waiting list for CAT and worked with a therapist, although due to various health complications and operations, therapy was very disjointed we both came to the discussion that I had to get my physical health under control before engaging in therapy.  After about 3 months, my eating disorder and my mental health was getting worse and my GP referred me to my local eating disorder service. I had an assessment and they've suggested specialist supportive clinical management.  On top of the Anorexia, I suffer with Chronic Fatigue Syndrome, Depression, Anxiety, Severe Endometriosis/chronic pain, PTSD, Osteopenia and Urological difficulties.  My Gynaecologist is putting my body through a temporary early menopause to try and help with the Endometriosis. I'm absolutely terrified as when I was taking the pill to help with the symptoms; I ended up taking lots of diuretics as felt so bloated all the time. I worry that this is just going to make my mood worse.  I'm struggling so much and I feel the NHS just don't know what to do with me. I've been unwell for nearly 11 years.  Do you think I should try and look at getting funding for private treatment?  Thank you for listening,  x"
5554,Eating Disorders Forum,63275,New here......,2013-06-17T19:55:41+0100,replier,False,17529,Some random planet all to myself,Sugarplum,"Hi Belle 22  It seems like you have been through a lot, but welcome to the forum!  I think the doctors are the best placed to advise you regarding the issues you mention.  SP"
5555,Eating Disorders Forum,63275,New here......,2013-06-17T21:41:41+0100,replier,False,0,,Taff,hello Belle xx Welcome from me
5556,Eating Disorders Forum,59480,Inducing vomiting after eating,2013-04-24T22:07:39+0100,author,True,16023,london x,suicideangel,I did it again I cooked my dinner and I made myself sick .. I'm not feeling p I control ... I used to harm but was over a year free one slip up and one self harming episode and now I have been making myself sick about 2/3 times A week not usually binging though sometimes I do it's the only thing I'm in control of I'm afraid of losing my child I'm away from home I'm frightened alone going through Court process and don't know what to do and yesterday I made my throat bleed .. Not sure what the point of this thread is just needed to get it out sorry
5557,Eating Disorders Forum,59480,Inducing vomiting after eating,2013-04-25T13:35:04+0100,replier,False,19768,U.S.,LeeMarie,"Dear Angel - I understand your pain. I often do these same things, as well as calorie restrict, in order to gain some control over my life. I'm so sorry for you pain; but please take comfort in the fact that there are others who understand what you're going through. I don't have any wise advice (we already know how bad purging and SH are for us). I just wanted to reply with a big hug and a prayer that some peace will come to our minds - even for a little while. Lee"
5558,Eating Disorders Forum,59480,Inducing vomiting after eating,2013-04-25T20:59:05+0100,replier,False,11254,Lancashire,calypso,"Hey honey,  So sorry you are going through so much. Can you focus on the Court process and keep that at the front of your mind, to distract you at all? You have had a year free, so you can do it, and you can again. It is very unusual for any court to ever stop any mother seeing her child. I fail to see why you should be that exception. Hold on there and keep your eye on the prize, ie keeping your child.  Lots of Love and HUGS xxx"
5559,Eating Disorders Forum,59480,Inducing vomiting after eating,2013-04-26T11:30:18+0100,author,False,16023,london x,suicideangel,Thank you x
5560,Eating Disorders Forum,72904,1st appointment with the dietitian,2013-10-14T18:27:49+0100,author,True,10200,London,A.m.b.e.r,"When you are brave enough to put on weight and attend your first dietitian appointment, he weighs you and says ...  ""Well you BMI is hardly anorexic!""  Then just fires questions at you and treats you like a joke and that you are not trying hard enough when you can't answer  Feeling super depressed, wish I had never gone I really do.  He kept looking back at what my ""normal"" day of food looks like and kept saying ""does this look normal to you? whats wrong with this picture? eating like this doesn't just happen.""  I fell sick"
5561,Eating Disorders Forum,72904,1st appointment with the dietitian,2013-10-14T19:13:58+0100,replier,False,11254,Lancashire,calypso,"What a plonker! I wonder if there an empathy transplant on the NHS? - He needs one. Honestly, a dietitian should have been trained in anorexia and what you do and don't say. Personally, because I am a stroppy person, I would report that conversation and tell them that it was so inappropriate on so many levels, I wouldn't know where to start.  Despite this, congratulations to you for going and trying to put your health first Amber. Keep it up, but you can ask to see another one if you wish. No-one would mind, especially as you have lost heart with this one. Your needs come first!"
5562,Eating Disorders Forum,72904,1st appointment with the dietitian,2013-10-14T19:19:20+0100,author,False,10200,London,A.m.b.e.r,"Thank you Calypso.  At least I have stopped crying now, I've had some snack a jacks, I'm determined not to let this put me a step back. xx"
5563,Eating Disorders Forum,72904,1st appointment with the dietitian,2013-10-15T11:54:53+0100,author,False,10200,London,A.m.b.e.r,"So I have weighed myself this morning and in 2 days I have lost weight ... I just don't feel hungry.  I have this personal plan (meal diary) to fill out, for one week, before my next dietitian appointment. I am afraid of presenting it to him, I feel that if I haven't eaten enough he might ridicule me but I just can't stomach food at the moment."
5564,Eating Disorders Forum,72904,1st appointment with the dietitian,2013-10-15T15:38:26+0100,replier,False,11254,Lancashire,calypso,"Can you take a friend with you who could be your advocate and glare at him. You need a good glarer (is that a word?). Remember the old images we talk about; see him, in your mind's eye, on a toilet with his trousers round his ankles and remember he is your servant. You pay his wages. He is just an employee like anyone else in the NHS and not more important than you. Without you, he wouldn't have a bloody job!  Ooooh I can feel a rage coming on. Wish I lived near you, his feet wouldn't touch the ground if he talked to you like that, not with me present. (Told you I could be stroppy)."
